event_index,costmap_name,ros_before_sleep_sec,ros_update_start_sec,ros_update_complete_sec,ros_elapsed_during_sleep_ms,nominal_update_period_ms,previous_update_age_before_refresh_ms,update_duration_ms,update_completion_interval_ms,update_temporal_displacement_ms,requested_delay_us,measured_delay_us,delay_error_us
0,local_costmap,7.944000000,7.944000000,7.944000000,0.000000000,100.000000000,-1.000000000,0.139637000,-1.000000000,-1.000000000,0,0,0
1,local_costmap,8.043000000,8.043000000,8.043000000,0.000000000,100.000000000,97.081247000,0.144593000,97.225840000,-2.774160000,0,0,0
2,local_costmap,8.143000000,8.143000000,8.143000000,0.000000000,100.000000000,103.352704000,0.242353000,103.595057000,3.595057000,0,0,0
3,local_costmap,8.246000000,8.246000000,8.246000000,0.000000000,100.000000000,108.506859000,2.061250000,110.568109000,10.568109000,0,0,0
4,local_costmap,8.343000000,8.343000000,8.343000000,0.000000000,100.000000000,86.638926000,2.066173000,88.705099000,-11.294901000,0,0,0
5,local_costmap,8.443000000,8.443000000,8.443000000,0.000000000,100.000000000,101.144726000,1.711387000,102.856113000,2.856113000,0,0,0
6,local_costmap,8.543000000,8.543000000,8.543000000,0.000000000,100.000000000,97.992838000,1.591812000,99.584650000,-0.415350000,0,0,0
7,local_costmap,8.643000000,8.643000000,8.643000000,0.000000000,100.000000000,104.663774000,1.957841000,106.621615000,6.621615000,0,0,0
8,local_costmap,8.743000000,8.743000000,8.743000000,0.000000000,100.000000000,98.528787000,1.718019000,100.246806000,0.246806000,0,0,0
9,local_costmap,8.844000000,8.844000000,8.844000000,0.000000000,100.000000000,98.250248000,1.558115000,99.808363000,-0.191637000,0,0,0
10,local_costmap,8.944000000,8.944000000,8.945000000,0.000000000,100.000000000,107.959317000,1.631556000,109.590873000,9.590873000,0,0,0
11,local_costmap,9.043000000,9.043000000,9.044000000,0.000000000,100.000000000,99.270204000,1.633133000,100.903337000,0.903337000,0,0,0
12,local_costmap,9.143000000,9.143000000,9.143000000,0.000000000,100.000000000,93.914971000,1.996923000,95.911894000,-4.088106000,0,0,0
13,local_costmap,9.243000000,9.243000000,9.243000000,0.000000000,100.000000000,96.361392000,2.826651000,99.188043000,-0.811957000,0,0,0
14,local_costmap,9.343000000,9.343000000,9.343000000,0.000000000,100.000000000,96.900932000,2.377009000,99.277941000,-0.722059000,0,0,0
15,local_costmap,9.443000000,9.443000000,9.443000000,0.000000000,100.000000000,102.785717000,1.997835000,104.783552000,4.783552000,0,0,0
16,local_costmap,9.543000000,9.543000000,9.543000000,0.000000000,100.000000000,97.900812000,2.309867000,100.210679000,0.210679000,0,0,0
17,local_costmap,9.643000000,9.643000000,9.643000000,0.000000000,100.000000000,102.293880000,2.433555000,104.727435000,4.727435000,0,0,0
18,local_costmap,9.743000000,9.743000000,9.744000000,0.000000000,100.000000000,100.709824000,2.173688000,102.883512000,2.883512000,0,0,0
19,local_costmap,9.843000000,9.843000000,9.846000000,0.000000000,100.000000000,114.435157000,2.113424000,116.548581000,16.548581000,0,0,0
20,local_costmap,9.944000000,9.944000000,9.946000000,0.000000000,100.000000000,90.478631000,2.444797000,92.923428000,-7.076572000,0,0,0
21,local_costmap,10.045000000,10.045000000,10.047000000,0.000000000,100.000000000,94.956340000,2.282556000,97.238896000,-2.761104000,0,0,0
22,local_costmap,10.143000000,10.143000000,10.146000000,0.000000000,100.000000000,93.468799000,2.215284000,95.684083000,-4.315917000,0,0,0
23,local_costmap,10.248000000,10.248000000,10.250000000,0.000000000,100.000000000,108.039881000,2.525090000,110.564971000,10.564971000,0,0,0
24,local_costmap,10.343000000,10.343000000,10.346000000,0.000000000,100.000000000,96.652846000,2.600881000,99.253727000,-0.746273000,0,0,0
25,local_costmap,10.443000000,10.443000000,10.446000000,0.000000000,100.000000000,98.697529000,2.444800000,101.142329000,1.142329000,0,0,0
26,local_costmap,10.544000000,10.544000000,10.546000000,0.000000000,100.000000000,99.384281000,2.412135000,101.796416000,1.796416000,0,0,0
27,local_costmap,10.644000000,10.644000000,10.646000000,0.000000000,100.000000000,96.917904000,2.779593000,99.697497000,-0.302503000,0,0,0
